Date-hour,Month,Day,Hour,G(h),Temperature
20130724-1700,07,24,17,398,34.34
20130724-1800,07,24,18,196,33.68
20130724-1900,07,24,19,3,32.76
20130724-2000,07,24,20,0,30.88
20130724-2100,07,24,21,0,29.27
20130724-2200,07,24,22,0,27.86
20130724-2300,07,24,23,0,26.49
20130725-0000,07,25,00,0,24.8
20130725-0100,07,25,01,0,23.48
20130725-0200,07,25,02,0,22.29
20130725-0300,07,25,03,0,21.53
20130725-0400,07,25,04,0,21.5
20130725-0500,07,25,05,0,20.26
20130725-0600,07,25,06,127,19.96
20130725-0700,07,25,07,322,23.13
20130725-0800,07,25,08,52,26.37
20130725-0900,07,25,09,701,28.74
20130725-1000,07,25,10,844,30.76
20130725-1100,07,25,11,937,32.24
20130725-1200,07,25,12,984,33.41
20130725-1300,07,25,13,966,34.3
20130725-1400,07,25,14,889,34.88
20130725-1500,07,25,15,736,35.16
20130725-1600,07,25,16,585,35.14
20130725-1700,07,25,17,398,34.69
20130725-1800,07,25,18,209,33.88
20130725-1900,07,25,19,3,32.61
20130725-2000,07,25,20,0,30.66
20130725-2100,07,25,21,0,29.7
20130725-2200,07,25,22,0,27.63
20130725-2300,07,25,23,0,26.47
20130726-0000,07,26,00,0,25.5
20130726-0100,07,26,01,0,24.71
20130726-0200,07,26,02,0,23.94
20130726-0300,07,26,03,0,23.22
20130726-0400,07,26,04,0,22.57
20130726-0500,07,26,05,0,21.99
20130726-0600,07,26,06,125,21.74
20130726-0700,07,26,07,322,23.23
20130726-0800,07,26,08,517,25.2
20130726-0900,07,26,09,699,27.8
20130726-1000,07,26,10,837,28.76
20130726-1100,07,26,11,934,30.29
20130726-1200,07,26,12,976,31.65
20130726-1300,07,26,13,958,32.69
20130726-1400,07,26,14,887,33.25
20130726-1500,07,26,15,758,33.54
20130726-1600,07,26,16,59,33.27
20130726-1700,07,26,17,398,32.55
20130726-1800,07,26,18,198,31.61
20130726-1900,07,26,19,3,30.62
20130726-2000,07,26,20,0,28.89
20130726-2100,07,26,21,0,27.41
20130726-2200,07,26,22,0,26.11
20130726-2300,07,26,23,0,24.95
20130727-0000,07,27,00,0,23.91
20130727-0100,07,27,01,0,22.91
20130727-0200,07,27,02,0,21.96
20130727-0300,07,27,03,0,21.4
20130727-0400,07,27,04,0,20.17
20130727-0500,07,27,05,0,19.44
20130727-0600,07,27,06,116,19.15
20130727-0700,07,27,07,306,20.4
20130727-0800,07,27,08,484,21.24
20130727-0900,07,27,09,629,22.68
20130727-1000,07,27,10,874,24.17
20130727-1100,07,27,11,705,25.69
20130727-1200,07,27,12,869,25.86
20130727-1300,07,27,13,894,25.53
20130727-1400,07,27,14,842,26.19
20130727-1500,07,27,15,638,26.63
20130727-1600,07,27,16,489,26.12
20130727-1700,07,27,17,363,25.79
20130727-1800,07,27,18,17,25.43
20130727-1900,07,27,19,8,23.36
20130727-2000,07,27,20,0,22.44
20130727-2100,07,27,21,0,21.54
20130727-2200,07,27,22,0,20.7
20130727-2300,07,27,23,0,20.6
20130728-0000,07,28,00,0,19.14
20130728-0100,07,28,01,0,18.9
20130728-0200,07,28,02,0,17.63
20130728-0300,07,28,03,0,17.12
20130728-0400,07,28,04,0,17.6
20130728-0500,07,28,05,0,16.85
20130728-0600,07,28,06,124,17.9
20130728-0700,07,28,07,282,18.37
20130728-0800,07,28,08,501,19.58
20130728-0900,07,28,09,632,21.1
20130728-1000,07,28,10,68,22.24
20130728-1100,07,28,11,37,22.99
20130728-1200,07,28,12,663,23.61
20130728-1300,07,28,13,589,23.99
20130728-1400,07,28,14,76,23.64
20130728-1500,07,28,15,592,23.24
20130728-1600,07,28,16,262,24.3
20130728-1700,07,28,17,351,23.89
20130728-1800,07,28,18,143,23.49
20130728-1900,07,28,19,24,23.2
20130728-2000,07,28,20,0,21.87
20130728-2100,07,28,21,0,20.9
20130728-2200,07,28,22,0,19.92
20130728-2300,07,28,23,0,18.9
20130729-0000,07,29,00,0,17.7
20130729-0100,07,29,01,0,16.41
20130729-0200,07,29,02,0,15.48
20130729-0300,07,29,03,0,14.97
20130729-0400,07,29,04,0,14.62
20130729-0500,07,29,05,0,14.56
20130729-0600,07,29,06,122,14.88
